modal_price,Min Price (₹),Max Price (₹),Change (₹),arrivals,Change (Tonne),commodity,date,temperature,rainfall,solar_radiation,wind_speed,rainfall_7d,rainfall_15d,temp_7d_avg,Month,Petrol_price,Diesel_price,Year,State,Month_Num,diesel_lag_7,diesel_lag_30,petrol_lag_7,petrol_lag_30,diesel_pct_change_30,market_closed_flag,price_lag_1,price_lag_3,price_lag_7,price_pct_change_3,arrival_lag_3,arrival_shock,arrival_rolling_7,supply_tightness,price_volatility_7
1619.57,1339.13,1897.83,-44.07,2882.5,265.3,potato,2025-07-16,27.3,7.9,19.88,16.0,106.89999999999992,290.1000000000001,26.771428571428572,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1663.64,1629.41,1671.43,-0.006038995710103746,1473.3,0.9564922283309578,2674.2714285714287,-0.07786366380162281,213.3572759481038
1662.81,1348.08,1944.23,43.24,2671.3,-211.2,potato,2025-07-17,27.4,4.1,20.21,11.2,104.49999999999991,253.40000000000006,26.82857142857143,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1619.57,2199.26,1673.91,-0.24392295590334942,3155.1,-0.1533390383823016,2538.2428571428572,-0.05242096613517791,213.80324980824477
1544.12,1285.29,1791.18,-118.69,1913.2,-758.1,potato,2025-07-18,27.6,2.7,20.59,12.1,101.09999999999991,229.80000000000004,26.95714285714286,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1662.81,1663.64,1588.05,-0.0718424659181074,2617.2,-0.2689897600489072,2427.2428571428572,0.21178056230761536,218.87407608245329
1615.91,1331.82,1886.36,71.79,2185.3,272.1,potato,2025-07-19,27.0,6.3,19.37,13.3,102.4999999999999,215.90000000000006,26.942857142857147,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1544.12,1619.57,1670.64,-0.0022598590984025725,2882.5,-0.24187337380745874,2413.9857142857145,0.09473366512998657,221.59088338646745
1675.0,1450.0,1908.33,59.09,1075.2,-1110.1,potato,2025-07-20,26.3,12.3,16.86,14.3,100.09999999999991,190.30000000000004,26.885714285714283,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1615.91,1662.81,1629.41,0.007330963850349742,2671.3,-0.5974993448882566,2357.1142857142854,0.5438490163517132,219.66185966269003
1576.09,1258.7,1854.35,-98.91,2987.1,1911.9,potato,2025-07-21,26.4,17.7,10.37,12.9,66.79999999999991,176.70000000000007,26.928571428571427,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1675.0,1544.12,2199.26,0.020704349402896168,1913.2,0.5613108927451389,2333.114285714286,-0.2803059062687516,49.02882262111265
1534.09,1245.45,1786.36,-42.0,2681.4,-305.7,potato,2025-07-22,26.5,18.4,12.11,14.7,69.39999999999992,187.50000000000003,26.928571428571427,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1576.09,1615.91,1663.64,-0.050634008082133385,2185.3,0.22701688555347085,2342.285714285714,-0.14477921444254704,54.9785650438319
1586.36,1309.09,1843.18,52.27,2532.2,-149.2,potato,2025-07-23,26.3,18.6,12.61,17.3,80.09999999999991,202.40000000000006,26.785714285714285,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1534.09,1675.0,1619.57,-0.052919402985074686,1075.2,1.3550967261904758,2292.2428571428572,-0.10468225131966807,54.83787064735383
1522.09,1211.96,1772.83,-64.28,2087.5,-444.7,potato,2025-07-24,26.1,14.9,9.09,19.8,90.89999999999992,201.90000000000003,26.6,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1586.36,1576.09,1662.81,-0.03426200280440838,2987.1,-0.30116166181246024,2208.842857142857,0.05493503385741727,53.405983078341706
1478.57,1228.57,1721.43,-43.52,2199.1,111.6,potato,2025-07-25,26.3,40.3,8.39,20.5,128.49999999999991,235.70000000000005,26.414285714285715,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1522.09,1534.09,1544.12,-0.036190836261236294,2681.4,-0.17986872529275758,2249.6857142857143,0.022485680539503984,65.0401114697117
1366.67,1066.67,1700.0,-111.9,1353.4,-845.7,potato,2025-07-26,26.4,17.4,9.79,22.4,139.5999999999999,247.00000000000006,26.328571428571426,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1478.57,1586.36,1615.91,-0.13848685039965697,2532.2,-0.4655240502329989,2130.842857142857,0.36485227173687135,96.27019231601908
1519.74,1238.16,1806.58,153.07,1766.7,413.3,potato,2025-07-27,26.8,10.5,18.46,28.2,137.7999999999999,252.60000000000005,26.400000000000002,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1366.67,1522.09,1675.0,-0.001543929728202609,2087.5,-0.15367664670658682,2229.6285714285714,0.20762586977971983,73.62627879067972
1489.68,1185.82,1761.27,-30.06,2985.2,1218.5,potato,2025-07-28,26.7,8.8,16.04,25.0,128.89999999999992,246.70000000000005,26.442857142857143,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1519.74,1478.57,1576.09,0.007514016921755566,2199.1,0.357464417261607,2229.3571428571427,-0.339040722822082,68.11672530779727
1418.27,1051.6,1735.0,-71.42,2129.8,-855.4,potato,2025-07-29,26.5,8.6,10.22,26.4,119.09999999999991,204.30000000000007,26.442857142857143,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1489.68,1366.67,1534.09,0.037756005473157314,1353.4,0.5736663218560663,2150.557142857143,0.009651983871289118,72.28187159928626
1490.63,1173.79,1769.71,72.36,2560.5,430.7,potato,2025-07-30,26.5,7.8,7.43,24.6,108.29999999999991,196.30000000000004,26.471428571428568,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,90.0,105.0,103.5,0.01555555555555562,0,1418.27,1519.74,1586.36,-0.019154592232881875,1766.7,0.4493122771268466,2154.6,-0.18838763575605685,56.897800903108276
1537.35,1231.58,1796.96,46.72,2415.2,-145.3,potato,2025-07-31,26.8,3.9,12.63,21.3,97.29999999999991,192.30000000000007,26.571428571428573,Jul,105.0,91.4,2025.0,Maharashtra,7.0,91.4,91.4,105.0,105.0,0.0,0,1490.63,1489.68,1522.09,0.032000161108425865,2985.2,-0.19094198043682167,2201.4142857142856,-0.09711289495713792,59.48741055279219
1559.05,1284.3,1809.8,21.7,2804.1,388.9,potato,2025-08-01,27.0,4.1,17.68,18.5,61.09999999999991,192.30000000000004,26.67142857142857,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.4,91.4,105.0,105.0,-0.0010940919037200057,0,1537.35,1418.27,1478.57,0.09926177667157873,2129.8,0.3166024978871254,2287.842857142857,-0.2256523612385965,68.2065636765434
1513.04,1223.91,1786.96,-46.01,2491.5,-312.6,potato,2025-08-02,26.5,8.7,17.94,15.3,52.39999999999991,198.30000000000007,26.685714285714287,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.4,91.4,105.0,105.0,-0.0010940919037200057,0,1559.05,1490.63,1366.67,0.015033911835935042,2560.5,-0.026947861745752782,2450.4285714285716,-0.016760916457762436,45.10291596518722
1539.94,1254.65,1784.06,26.9,1939.8,-551.7,potato,2025-08-03,26.5,4.0,18.96,12.3,45.89999999999991,196.00000000000006,26.642857142857142,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.4,91.4,105.0,105.0,-0.0010940919037200057,0,1513.04,1537.35,1519.74,0.001684717208183007,2415.2,-0.19683670089433583,2475.1571428571433,0.21629218346887083,46.89112902184958
1651.14,1238.64,2056.82,111.2,3793.3,1853.5,potato,2025-08-04,26.9,3.5,20.52,13.0,40.59999999999991,187.20000000000005,26.671428571428574,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.4,91.4,105.0,105.0,-0.0010940919037200057,0,1539.94,1559.05,1489.68,0.059068022193002244,2804.1,0.35276915944509835,2590.6,-0.46425538485292994,70.70220593306327
1518.35,1220.52,1782.26,-132.79,3140.3,-653.0,potato,2025-08-05,27.0,4.3,21.47,13.9,36.29999999999991,173.80000000000004,26.742857142857144,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.4,91.4,105.0,105.0,-0.0010940919037200057,0,1651.14,1513.04,1418.27,0.003509490826415657,2491.5,0.26040537828617305,2734.957142857143,-0.1482081202630493,52.01068443339408
1510.71,1226.19,1735.71,-7.63,2824.2,-316.1,potato,2025-08-06,27.2,1.2,19.5,14.3,29.699999999999914,156.60000000000005,26.842857142857145,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.4,91.4,105.0,105.0,-0.0010940919037200057,0,1518.35,1539.94,1490.63,-0.018981259010091314,1939.8,0.45592329106093404,2772.628571428572,-0.018600193730549445,49.03116074295591
1477.13,1227.13,1720.61,-33.58,2756.0,-68.2,potato,2025-08-07,26.9,3.2,13.31,11.6,28.99999999999991,141.20000000000005,26.857142857142858,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.4,91.4,105.0,105.0,-0.0010940919037200057,0,1510.71,1651.14,1537.35,-0.10538779267657496,3793.3,-0.27345583001608104,2821.3142857142857,0.02315030482247381,55.83448456517326
1457.41,1175.06,1725.06,-19.72,2902.9,146.9,potato,2025-08-08,26.8,2.9,11.15,8.3,27.799999999999915,129.20000000000005,26.82857142857143,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1477.13,1518.35,1559.05,-0.04013567359304497,3140.3,-0.07559787281469926,2835.4285714285716,-0.023795848448206352,62.42107710267675
1475.0,1100.0,1800.0,17.59,711.8,-2191.1,potato,2025-08-09,26.7,1.6,18.07,9.6,20.699999999999914,90.50000000000006,26.857142857142858,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1457.41,1510.71,1513.04,-0.023637892116951654,2824.2,-0.7479640252106791,2581.1857142857148,0.7242352628636896,65.1273882113328
1534.72,1258.33,1819.44,59.72,1912.8,1201.0,potato,2025-08-10,26.5,3.2,15.69,12.7,19.899999999999913,76.30000000000005,26.857142857142858,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1475.0,1477.13,1539.94,0.03898776681808636,2756.0,-0.30595065312046443,2577.328571428571,0.25783618697100535,64.87070576661093
1444.14,1156.05,1710.81,-90.58,3111.4,1198.6,potato,2025-08-11,26.6,4.3,18.36,15.0,20.699999999999914,70.10000000000007,26.814285714285713,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1534.72,1457.41,1651.14,-0.009105193459630427,2902.9,0.07182472699714079,2479.914285714286,-0.2546401373319353,33.58056254655981
1490.0,1197.29,1770.21,45.86,2583.8,-527.6,potato,2025-08-12,26.6,5.0,17.78,15.9,21.399999999999913,66.30000000000005,26.757142857142856,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1444.14,1475.0,1518.35,0.010169491525423728,711.8,2.6299522337735324,2400.414285714286,-0.07639752661742906,30.945681135553457
1430.12,1161.12,1665.12,-59.88,3290.9,707.1,potato,2025-08-13,26.1,15.4,13.54,11.9,35.599999999999916,73.10000000000005,26.6,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1490.0,1534.72,1510.71,-0.06815575479566315,1912.8,0.7204621497281473,2467.085714285714,-0.33392203641080304,34.23735477363194
1485.71,1229.76,1739.29,55.59,3827.6,536.7,potato,2025-08-14,25.9,38.9,8.09,13.1,71.29999999999991,104.20000000000006,26.457142857142856,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1430.12,1444.14,1477.13,0.028785297824310618,3111.4,0.23018576846435682,2620.171428571429,-0.46082044795324173,34.57655488347334
1731.2,1571.2,1851.2,245.49,48.4,-3779.2,potato,2025-08-15,26.1,35.8,10.0,14.4,104.19999999999992,136.10000000000005,26.357142857142858,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1485.71,1490.0,1457.41,0.16187919463087252,2583.8,-0.9812678999922594,2212.385714285714,0.9781231637469571,101.9898154812343
1510.8,1212.5,1765.0,-220.4,1076.1,1027.7,potato,2025-08-16,25.4,34.2,4.82,14.2,136.7999999999999,166.20000000000005,26.17142857142857,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1731.2,1430.12,1475.0,0.05641484630660369,3290.9,-0.6730073839982984,2264.4285714285716,0.524780770929279,100.6565186543355
1591.67,1288.89,1838.89,80.87,1932.9,856.8,potato,2025-08-17,26.2,16.3,17.43,20.1,149.89999999999992,173.80000000000007,26.12857142857143,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1510.8,1485.71,1534.72,0.07131943649837454,3827.6,-0.4950099278921517,2267.3,0.14748820182596042,104.4537878452944
1482.5,1179.69,1760.94,-109.17,3443.8,1510.9,potato,2025-08-18,25.4,127.0,4.11,23.6,272.5999999999999,296.80000000000007,25.957142857142856,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1591.67,1731.2,1444.14,-0.14365757855822553,48.4,70.15289256198348,2314.785714285714,-0.4877403030209524,100.35484207831328
1436.32,1168.11,1675.58,-46.18,3165.5,-278.3,potato,2025-08-19,25.5,136.5,3.4,30.3,404.0999999999999,429.80000000000007,25.800000000000004,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1482.5,1510.8,1490.0,-0.04929838496160976,1076.1,1.9416411114208718,2397.8857142857146,-0.3201212973333649,105.96768781990295
1425.23,1126.36,1699.09,-11.09,2654.8,-510.7,potato,2025-08-20,25.6,61.5,4.22,27.4,450.19999999999993,487.00000000000006,25.728571428571428,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1436.32,1591.67,1430.12,-0.10456941451431519,1932.9,0.3734802628175281,2307.0142857142855,-0.15075143506449293,106.7036353198326
1492.92,1201.2,1754.0,67.69,2757.5,102.7,potato,2025-08-21,26.6,26.0,18.85,25.3,437.2999999999999,511.80000000000007,25.82857142857143,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1425.23,1482.5,1485.71,0.007028667790893809,3443.8,-0.19928567280329873,2154.1428571428573,-0.2800915180051726,106.31386311515466
1430.0,1180.0,1666.67,-62.92,1766.7,-990.8,potato,2025-08-22,26.9,4.5,19.79,22.1,405.9999999999999,513.1000000000001,25.942857142857143,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1492.92,1436.32,1731.2,-0.004400133674947043,3165.5,-0.4418891170431211,2399.6142857142863,0.2637566751799398,59.142441170533495
1445.0,1147.5,1730.0,15.0,2020.3,253.6,potato,2025-08-23,26.6,10.4,17.64,25.0,382.1999999999999,520.6,26.114285714285717,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1430.0,1425.23,1510.8,0.013871445310581437,2654.8,-0.23900105469338565,2534.5,0.20288025251528902,58.90993420137105
1469.23,1200.0,1707.69,24.23,1305.7,-714.6,potato,2025-08-24,26.7,6.7,21.15,24.1,372.5999999999999,525.7,26.185714285714283,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1445.0,1492.92,1591.67,-0.0158682313854728,2757.5,-0.52649138712602,2444.9,0.4659495275880404,26.94068095773996
1483.0,1208.0,1728.0,13.77,3403.5,2097.8,potato,2025-08-25,25.5,23.2,6.74,22.3,268.7999999999999,545.7,26.199999999999996,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1469.23,1430.0,1482.5,0.03706293706293706,1766.7,0.9264730854134827,2439.1428571428573,-0.39536722502049887,27.027945062032682
1452.62,1127.62,1737.14,-30.38,3678.5,275.0,potato,2025-08-26,26.4,14.9,15.51,17.5,147.1999999999999,556.3000000000001,26.328571428571426,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1483.0,1445.0,1436.32,0.0052733564013840075,2020.3,0.8207691926941544,2512.4285714285716,-0.4641212259054983,25.87532203600118
1391.67,1096.67,1660.0,-60.95,1607.0,-2071.5,potato,2025-08-27,26.5,7.6,16.95,12.6,93.29999999999991,558.9,26.457142857142856,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1452.62,1469.23,1425.23,-0.052789556434322704,1305.7,0.23075744811212373,2362.7428571428572,0.31985827609557904,34.41265499492921
1502.5,1226.36,1753.64,110.83,3056.4,1449.4,potato,2025-08-28,26.5,16.3,13.43,11.4,83.59999999999991,559.8000000000001,26.442857142857143,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1391.67,1483.0,1492.92,0.013149022252191504,3403.5,-0.101983252534156,2405.4428571428575,-0.2706184189427547,36.43915770536193
1421.28,1211.11,1636.11,-81.22,2013.4,-1043.0,potato,2025-08-29,26.4,7.5,13.26,12.2,86.59999999999991,528.4000000000001,26.37142857142857,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1502.5,1452.62,1430.0,-0.021574809654279797,3678.5,-0.4526573331521,2440.6857142857143,0.175067896609852,37.507095265144144
1586.92,1379.23,1763.85,165.65,715.0,-1298.4,potato,2025-08-30,26.5,2.8,16.6,12.0,78.99999999999991,495.40000000000003,26.357142857142858,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.4,104.9,105.0,-0.0010940919037200057,0,1421.28,1391.67,1445.0,0.14029906515193974,1607.0,-0.5550715619166148,2254.214285714286,0.6828163123039387,62.80268014443459
1537.5,1300.0,1758.33,-49.42,1417.5,702.5,potato,2025-08-31,26.4,10.0,15.58,18.2,82.29999999999993,471.20000000000005,26.314285714285717,Aug,104.9,91.3,2025.0,Maharashtra,8.0,91.3,91.3,104.9,104.9,0.0,0,1586.92,1502.5,1469.23,0.02329450915141431,3056.4,-0.5362190812720848,2270.1857142857143,0.37560174435068244,67.35354598782335
1437.22,1148.89,1682.22,-100.28,3150.4,1732.9,potato,2025-09-01,26.4,6.7,14.79,21.1,65.79999999999993,461.6000000000001,26.442857142857143,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.3,91.3,104.9,104.9,-0.0010952902519166957,0,1537.5,1421.28,1483.0,0.01121524259822136,2013.4,0.5647164001192013,2234.0285714285715,-0.4101878732846491,69.45422634464896
1462.75,1196.5,1694.0,25.53,2667.2,-483.2,potato,2025-09-02,26.6,5.7,19.84,15.4,56.599999999999916,340.30000000000007,26.47142857142857,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.3,91.3,104.9,104.9,-0.0010952902519166957,0,1437.22,1586.92,1452.62,-0.07824591031684021,715.0,2.73034965034965,2089.557142857143,-0.2764427185528033,68.99787895284098
1385.23,1118.18,1652.27,-77.52,2099.8,-567.4,potato,2025-09-03,26.8,4.8,20.43,16.2,53.79999999999991,208.60000000000005,26.514285714285712,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.3,91.3,104.9,104.9,-0.0010952902519166957,0,1462.75,1537.5,1391.67,-0.09903739837398373,1417.5,0.4813403880070548,2159.957142857143,0.0278510817013565,70.3566966724387
1435.42,1214.58,1637.5,50.19,2447.0,347.2,potato,2025-09-04,25.6,17.2,5.47,12.4,54.69999999999992,164.30000000000007,26.385714285714283,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.3,91.3,104.9,104.9,-0.0010952902519166957,0,1385.23,1437.22,1502.5,-0.001252417862261835,3150.4,-0.22327323514474354,2072.9,-0.18047180278836408,70.744715871931
1581.88,1331.88,1803.75,146.46,2022.1,-424.9,potato,2025-09-05,25.9,18.2,9.26,17.6,65.39999999999992,156.50000000000006,26.314285714285713,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.3,91.3,104.9,104.9,-0.0010952902519166957,0,1435.42,1462.75,1421.28,0.08144248846351058,2667.2,-0.24186412717456507,2074.1428571428573,0.025091259728631583,79.13525952438077
1603.33,1380.0,1813.33,21.46,635.3,-1386.8,potato,2025-09-06,25.7,24.9,8.04,19.8,87.49999999999991,176.90000000000006,26.2,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.3,91.3,104.9,104.9,-0.0010952902519166957,0,1581.88,1385.23,1586.92,0.15744677779141364,2099.8,-0.6974473759405658,2062.757142857143,0.6920141558108773,82.66449194522735
1520.42,1226.67,1760.0,-82.92,467.3,-168.0,potato,2025-09-07,26.2,9.2,16.72,17.8,86.69999999999992,175.70000000000005,26.17142857142857,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.3,91.3,104.9,104.9,-0.0010952902519166957,0,1603.33,1435.42,1537.5,0.05921611793064051,2447.0,-0.8090314671025746,1927.0142857142855,0.7575005004040299,81.33573524941248
1488.0,1142.5,1775.83,-32.42,3670.0,3202.7,potato,2025-09-08,26.1,5.5,21.14,17.1,85.49999999999991,174.50000000000006,26.12857142857143,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1520.42,1581.88,1437.22,-0.05934710597516885,2022.1,0.8149448593046833,2001.242857142857,-0.8338603867596566,78.099634106763
1464.52,1158.57,1756.19,-23.48,2564.8,-1105.2,potato,2025-09-09,26.4,0.7,23.13,10.4,80.49999999999991,152.00000000000006,26.099999999999998,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1488.0,1603.33,1462.75,-0.0865760635676997,635.3,3.037147804186999,1986.6142857142859,-0.2910407513141526,77.97409151513254
1521.94,1225.56,1767.22,57.42,2479.2,-85.6,potato,2025-09-10,26.7,0.3,23.04,11.9,75.99999999999991,137.40000000000006,26.085714285714285,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1464.52,1520.42,1385.23,0.000999723760539839,467.3,4.3053712818318,2040.8142857142855,-0.21480921480921486,60.48014837622818
1469.23,1190.38,1716.23,-52.71,2608.4,129.2,potato,2025-09-11,26.6,1.5,20.14,11.5,60.29999999999991,131.30000000000004,26.22857142857143,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1521.94,1488.0,1435.42,-0.012614247311827944,3670.0,-0.2892643051771117,2063.871428571428,-0.2638384173986478,53.91996798599434
1524.21,1268.95,1771.58,54.98,2880.7,272.3,potato,2025-09-12,26.9,1.2,19.58,12.9,43.29999999999991,116.20000000000006,26.37142857142857,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1469.23,1464.52,1581.88,0.04075738125802315,2564.8,0.12316749844042406,2186.5285714285715,-0.3174764956846141,47.101337459435925
1504.17,1191.67,1762.5,-20.04,2688.9,-191.8,potato,2025-09-13,26.5,12.7,13.94,14.6,31.099999999999913,121.40000000000005,26.485714285714284,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1524.21,1521.94,1603.33,-0.011675887354297792,2479.2,0.08458373668925472,2479.9,-0.08427759183838057,25.30948156588945
1544.44,1222.22,1833.33,40.28,1694.2,-994.7,potato,2025-09-14,26.5,12.2,16.12,15.6,34.09999999999991,130.80000000000004,26.52857142857143,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1504.17,1469.23,1520.42,0.05119007915710953,2608.4,-0.35048305474620456,2655.171428571429,0.36192443856194384,29.917869480914117
1453.77,1120.45,1734.09,-90.67,2911.5,1217.3,potato,2025-09-15,25.9,65.5,8.78,16.2,94.09999999999991,186.30000000000004,26.5,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1544.44,1524.21,1488.0,-0.04621410435569905,2880.7,0.010691845731940217,2546.8142857142857,-0.14319289644766292,35.018493889328404
1431.82,1122.73,1695.45,-21.95,2387.2,-524.3,potato,2025-09-16,26.1,5.2,10.17,11.8,98.59999999999991,184.80000000000004,26.457142857142856,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1453.77,1504.17,1464.52,-0.04809961639974214,2688.9,-0.11220201569415013,2521.442857142857,0.053240491555288684,41.691606554964956
1449.57,1114.29,1747.62,17.75,2744.8,357.6,potato,2025-09-17,26.3,25.7,15.2,9.9,123.99999999999991,204.80000000000004,26.400000000000002,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1431.82,1544.44,1521.94,-0.061426795472792804,1694.2,0.6201156888206824,2559.3857142857146,-0.07244483888433045,42.229961097266965
1522.92,1245.83,1762.92,73.35,2511.3,-233.5,potato,2025-09-18,26.1,10.4,12.61,9.8,132.89999999999992,210.40000000000006,26.328571428571426,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1449.57,1453.77,1469.23,0.047565983615014816,2911.5,-0.13745492014425548,2545.5142857142855,0.013441011078311275,44.254091120974074
1448.18,1175.45,1723.18,-74.73,2044.3,-467.0,potato,2025-09-19,26.1,8.2,15.37,11.7,139.89999999999992,201.40000000000003,26.214285714285715,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1522.92,1431.82,1524.21,0.011426017236803598,2387.2,-0.14364108579088466,2426.0285714285715,0.1573471046154209,43.8233041938545
1498.68,1226.32,1739.47,50.5,1003.4,-1040.9,potato,2025-09-20,26.4,12.3,18.37,11.3,139.49999999999991,195.50000000000006,26.2,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1448.18,1449.57,1504.17,0.033879012396779824,2744.8,-0.6344360244826581,2185.2428571428572,0.540829067707414,43.349919151794175
1548.95,1270.0,1796.32,50.26,1865.7,862.3,potato,2025-09-21,26.2,15.7,16.32,13.5,142.99999999999991,186.30000000000004,26.157142857142862,Sep,104.8,91.2,2025.0,Maharashtra,9.0,91.2,91.3,104.8,104.9,-0.0010952902519166957,0,1498.68,1522.92,1544.44,0.017092165051348706,2511.3,-0.25707800740652254,2209.7428571428572,0.15569361658111483,44.51153547640323
